"user_id","segment","score_browser","score_business","score_family","score_bargain_hunter","score_new_customer","score_frequent_flyer","score_senior"
"552653","Bargain Hunter","0","0.650000000000000000000","0.5687500000000000000000","1.000000000000000000000","1","0","0"
"524080","Business","0","0.733333333333333333332","0.4739583333333333333325","0.300000000000000000000","0","0","0"
"592372","Business","0","0.483333333333333333332","0.4333333333333333333325","0.300000000000000000000","0","0","0"
"525176","New Customer","0","0.516666666666666666668","0.4541666666666666666675","0.200000000000000000000","1","0","1"
"523771","Family","0","0.633333333333333333332","0.8333333333333333333325","0.199999999999999999998","0","0","0"
"524628","Business","0","0.666666666666666666668","0.5791666666666666666675","0.000000000000000000000","0","0","0"
"524880","Browser","1","0","0","0","0","0","0"
"512024","Business","0","0.750000000000000000000","0.5375000000000000000000","0.000000000000000000000","0","0","0"
"584787","Bargain Hunter","0","0.633333333333333333332","0.5583333333333333333325","0.800000000000000000002","0","0","0"
"528455","Family","0","0.666666666666666666668","0.9625000000000000000000","0.199999999999999999998","0","0","0"
"557134","Business","0","0.666666666666666666668","0.5666666666666666666675","0.120000000000000000000","0","0","0"
"563165","Business","0","0.666666666666666666668","0.4666666666666666666675","0.600000000000000000000","0","0","0"
"558506","Family","0","0.516666666666666666668","0.9666666666666666666675","0.300000000000000000000","0","0","0"
"530797","Business","0","0.666666666666666666668","0.4791666666666666666675","0.000000000000000000000","0","0","0"
"581858","Business","0","0.966666666666666666668","0.5666666666666666666675","0.300000000000000000000","0","0","0"
"560747","Business","0","0.658333333333333333332","0.5677083333333333333325","0.150000000000000000000","0","0","0"
"540654","Family","0","0.650000000000000000000","0.8562500000000000000000","0.000000000000000000000","0","0","0"
"499379","Business","0","0.666666666666666666668","0.5791666666666666666675","0.600000000000000000000","0","0","0"
"606290","Business","0","0.666666666666666666668","0.5541666666666666666675","0.000000000000000000000","0","0","0"
"578396","Family","0","0.516666666666666666668","0.9541666666666666666675","0.199999999999999999998","0","0","0"
"548990","Business","0","0.666666666666666666668","0.4541666666666666666675","0.300000000000000000000","0","0","0"
"644784","Business","0","0.666666666666666666668","0.5541666666666666666675","0.000000000000000000000","0","0","0"
"550421","New Customer","0","0.666666666666666666668","0.5791666666666666666675","0.000000000000000000000","1","0","0"
"450615","Business","0","0.733333333333333333332","0.4552083333333333333325","0.150000000000000000000","0","0","0"
"585965","Business","0","0.866666666666666666669","0.4625000000000000000000","0.000000000000000000000","0","0","0"
"563343","Business","0","0.666666666666666666668","0.5541666666666666666675","0.300000000000000000000","0","0","0"
"356046","Business","0","0.650000000000000000000","0.4687500000000000000000","0.000000000000000000000","0","0","0"
"520902","Business","0","0.733333333333333333332","0.4489583333333333333325","0.150000000000000000000","0","0","0"
"513103","Family","0","0.755555555555555556667","0.8638888888888888895850","0.199999999999999999998","0","0","0"
"525056","Business","0","0.725000000000000000000","0.4562500000000000000000","0.300000000000000000000","0","0","0"
"553967","Family","0","0.755555555555555556667","0.8555555555555555562500","0.599999999999999999998","0","0","0"
"464782","Family","0","0.666666666666666666668","0.9791666666666666666675","0.000000000000000000000","0","0","0"
"516933","Business","0","0.616666666666666666667","0.4791666666666666666675","0.000000000000000000000","0","0","0"
"377069","Bargain Hunter","0","0.566666666666666666668","0.4666666666666666666675","1.000000000000000000000","0","0","0"
"581409","Family","0","0.844444444444444443333","0.8569444444444444437500","0.199999999999999999998","0","0","0"
"579065","Family","0","0.666666666666666666668","0.9666666666666666666675","0.300000000000000000000","0","0","0"
"522633","Business","0","0.866666666666666666669","0.4791666666666666666675","0.000000000000000000000","0","0","0"
"526239","Family","0","0.666666666666666666668","0.9541666666666666666675","0.000000000000000000000","0","0","0"
"549623","Family","0","0.650000000000000000000","0.8625000000000000000000","0.150000000000000000000","0","0","0"
"580622","Browser","1","0","0","0","0","0","0"
"543723","Browser","1","0","0","0","0","0","0"
"672112","Family","0","0.741666666666666666668","0.9666666666666666666675","0.300000000000000000000","0","0","0"
"590829","Business","0","0.666666666666666666668","0.4541666666666666666675","0.000000000000000000000","0","0","0"
"647674","Family","0","0.741666666666666666668","0.8625000000000000000000","0.150000000000000000000","0","0","0"
"521065","Family","0","0.733333333333333333332","0.8770833333333333333325","0.850000000000000000000","0","0","0"
"524012","Business","0","0.741666666666666666668","0.5625000000000000000000","0.000000000000000000000","0","0","0"
"552558","Family","0","0.741666666666666666668","0.9541666666666666666675","0.150000000000000000000","0","0","0"
"567518","Business","0","0.666666666666666666668","0.4666666666666666666675","0.000000000000000000000","0","0","0"
"669356","New Customer","0","0.666666666666666666668","0.4541666666666666666675","0.000000000000000000000","1","0","0"
"629803","Family","0","0.655555555555555556668","0.8472222222222222229175","0.400000000000000000002","0","0","0"
"581901","Business","0","0.726666666666666666668","0.5729166666666666666675","0.240000000000000000000","0","0","0"
"528186","Business","0","0.741666666666666666668","0.4791666666666666666675","0.150000000000000000000","0","0","0"
"513625","Bargain Hunter","0","0.566666666666666666668","0.7791666666666666666675","0.800000000000000000000","0","0","0"
"216796","Bargain Hunter","0","0.566666666666666666668","0.3166666666666666666675","0.800000000000000000000","0","0","0"
"537413","Business","0","0.733333333333333333332","0.5489583333333333333325","0.500000000000000000000","0","0","0"
"630738","Business","0","0.666666666666666666668","0.4708333333333333333350","0.199999999999999999998","0","0","0"
"528164","Frequent Flyer","0","0.759999999999999999999","0.5550000000000000000000","0.199999999999999999998","0","1","0"
"571523","Business","0","0.766666666666666666667","0.5791666666666666666675","0.400000000000000000002","0","0","0"
"539307","Browser","1","0","0","0","0","0","0"
"469767","Business","0","0.658333333333333333332","0.5552083333333333333325","0.200000000000000000000","0","0","0"
"636520","New Customer","0","0.483333333333333333332","0.4333333333333333333325","0.600000000000000000000","1","0","0"
"728820","Bargain Hunter","0","0.633333333333333333332","0.8583333333333333333325","1.000000000000000000000","0","0","0"
"606333","Business","0","0.666666666666666666668","0.4625000000000000000000","0.300000000000000000000","0","0","0"
"534254","New Customer","0","0.666666666666666666668","0.4791666666666666666675","0.600000000000000000000","1","0","0"
"563507","Business","0","0.808333333333333333332","0.5489583333333333333325","0.150000000000000000000","0","0","0"
"528909","Business","0","0.550000000000000000000","0.5000000000000000000000","0.000000000000000000000","0","0","0"
"559176","Family","0","0.816666666666666666668","0.9791666666666666666675","0.300000000000000000000","0","0","0"
"562010","Frequent Flyer","0","0.906666666666666666668","0.8641666666666666666675","0.000000000000000000000","0","1","0"
"514675","Business","0","0.755555555555555556667","0.5555555555555555562500","0.000000000000000000000","0","0","0"
"535003","Browser","1","0","0","0","0","0","0"
"523335","Business","0","0.666666666666666666668","0.4625000000000000000000","0.199999999999999999998","0","0","0"
"519897","Browser","1","0","0","0","0","0","0"
"573704","Frequent Flyer","0","0.726666666666666666668","0.5691666666666666666675","0.240000000000000000000","0","1","0"
"573584","Business","0","0.666666666666666666668","0.5791666666666666666675","0.600000000000000000000","0","0","0"
"669140","Family","0","0.516666666666666666668","0.9291666666666666666675","0.300000000000000000000","0","0","0"
"542153","Business","0","0.666666666666666666668","0.4666666666666666666675","0.000000000000000000000","0","0","0"
"565377","Business","0","0.666666666666666666668","0.4625000000000000000000","0.150000000000000000000","0","0","0"
"557794","Family","0","0.666666666666666666668","0.8541666666666666666675","0.300000000000000000000","0","0","0"
"555773","Bargain Hunter","0","0.633333333333333333332","0.4583333333333333333325","1.000000000000000000000","0","0","0"
"637086","Business","0","0.741666666666666666668","0.4708333333333333333350","0.150000000000000000000","0","0","0"
"628653","Business","0","0.666666666666666666668","0.5625000000000000000000","0.199999999999999999998","0","0","0"
"585310","Business","0","0.666666666666666666668","0.4625000000000000000000","0.000000000000000000000","0","0","0"
"463867","Business","0","0.666666666666666666668","0.4541666666666666666675","0.000000000000000000000","0","0","0"
"564219","Family","0","0.816666666666666666668","0.8625000000000000000000","0.150000000000000000000","0","0","0"
"535497","Browser","1","0","0","0","0","0","0"
"531989","Family","0","0.733333333333333333331","0.8458333333333333333325","0.199999999999999999998","0","0","0"
"547862","Family","0","0.741666666666666666668","0.9541666666666666666675","0.000000000000000000000","0","0","0"
"537212","Family","0","0.666666666666666666668","0.8791666666666666666675","0.300000000000000000000","0","0","0"
"515735","New Customer","0","0.516666666666666666668","0.9541666666666666666675","0.000000000000000000000","1","0","0"
"555484","Business","0","0.666666666666666666668","0.4604166666666666666675","0.120000000000000000000","0","0","0"
"741902","Family","0","0.666666666666666666668","0.9541666666666666666675","0.000000000000000000000","0","0","0"
"663376","Business","0","0.966666666666666666668","0.8791666666666666666675","0.000000000000000000000","0","0","0"
"511666","Business","0","0.666666666666666666668","0.5541666666666666666675","0.199999999999999999998","0","0","0"
"564962","Business","0","0.741666666666666666668","0.5729166666666666666675","0.000000000000000000000","0","0","0"
"533990","Family","0","0.658333333333333333332","0.8677083333333333333325","0.240000000000000000000","0","0","0"
"551729","Business","0","0.816666666666666666668","0.4791666666666666666675","0.600000000000000000000","0","0","0"
"587459","Business","0","0.816666666666666666668","0.5729166666666666666675","0.000000000000000000000","0","0","0"
"523735","Family","0","0.708333333333333333332","0.9416666666666666666650","0.300000000000000000000","0","0","0"
"508367","Business","0","0.741666666666666666668","0.5729166666666666666675","0.300000000000000000000","0","0","0"
"599909","Browser","1","0","0","0","0","0","0"
"563012","Business","0","0.700000000000000000000","0.5000000000000000000000","0.600000000000000000000","0","0","0"
"667916","Business","0","0.766666666666666666667","0.4708333333333333333350","0.000000000000000000000","0","0","0"
"530739","New Customer","0","0.666666666666666666668","0.4541666666666666666675","0.000000000000000000000","1","0","0"
"522402","Business","0","0.755555555555555556667","0.4638888888888888895850","0.199999999999999999998","0","0","0"
"585522","Browser","1","0","0","0","0","0","0"
"531253","Family","0","0.761666666666666666668","0.9385416666666666666675","0.120000000000000000000","0","0","0"
"520182","Family","0","0.855555555555555556669","0.9555555555555555562500","0.000000000000000000000","0","0","0"
"575433","Business","0","0.866666666666666666669","0.5541666666666666666675","0.000000000000000000000","0","0","0"
"639894","Family","0","0.816666666666666666668","0.9791666666666666666675","0.000000000000000000000","0","0","0"
"507759","Business","0","0.666666666666666666668","0.5625000000000000000000","0.400000000000000000002","0","0","0"
"520882","Family","0","0.400000000000000000000","0.5000000000000000000000","0.000000000000000000000","0","0","0"
"544839","Business","0","0.516666666666666666668","0.4708333333333333333350","0.199999999999999999998","0","0","0"
"347778","Frequent Flyer","0","0.766666666666666666668","0.4416666666666666666675","0.000000000000000000000","0","1","0"
"574840","Family","0","0.666666666666666666668","0.8541666666666666666675","0.199999999999999999998","0","0","0"
"532730","Business","0","0.516666666666666666668","0.4541666666666666666675","0.300000000000000000000","0","0","0"
"541389","Frequent Flyer","0","0.846666666666666666668","0.4591666666666666666675","0.000000000000000000000","0","1","0"
"521509","Business","0","0.658333333333333333332","0.5614583333333333333325","0.000000000000000000000","0","0","0"
"621113","Browser","1","0","0","0","0","0","0"
"563956","Business","0","0.650000000000000000000","0.4562500000000000000000","0.000000000000000000000","0","0","0"
"512289","Business","0","0.666666666666666666668","0.4666666666666666666675","0.300000000000000000000","0","0","0"
"519896","Business","0","0.655555555555555556668","0.5555555555555555562500","0.600000000000000000002","0","0","0"
"582586","Browser","1","0","0","0","0","0","0"
"568155","New Customer","0","0.700000000000000000000","0.9000000000000000000000","0.000000000000000000000","1","0","0"
"574489","Business","0","0.966666666666666666668","0.9541666666666666666675","0.000000000000000000000","0","0","0"
"525234","Bargain Hunter","0","0.633333333333333333332","0.4416666666666666666650","1.000000000000000000000","0","0","0"
"558659","Business","0","0.816666666666666666668","0.5791666666666666666675","0.000000000000000000000","0","0","0"
"612797","Family","0","0.966666666666666666668","0.9791666666666666666675","0.600000000000000000000","0","0","0"
"187212","Family","0","0.766666666666666666667","0.9625000000000000000000","0.000000000000000000000","0","0","0"
"580658","Business","0","0.666666666666666666668","0.4708333333333333333350","0.199999999999999999998","0","0","0"
"673874","Family","0","0.666666666666666666668","0.9541666666666666666675","0.000000000000000000000","0","0","0"
"640867","Family","0","0.644444444444444443332","0.8402777777777777770825","0.599999999999999999998","0","0","0"
"514503","Business","0","0.700000000000000000000","0.5000000000000000000000","0.300000000000000000000","0","0","0"
"524511","Business","0","0.866666666666666666669","0.4416666666666666666675","0.199999999999999999998","0","0","0"
"531471","Business","0","0.725000000000000000000","0.5375000000000000000000","0.000000000000000000000","0","0","0"
"510890","Business","0","0.666666666666666666668","0.4541666666666666666675","0.120000000000000000000","0","0","0"
"690420","Family","0","0.658333333333333333332","0.9614583333333333333325","0.700000000000000000000","0","0","0"
"524849","Family","0","0.766666666666666666667","0.9666666666666666666675","0.400000000000000000002","0","0","0"
"474951","Frequent Flyer","0","0.780000000000000000000","0.4650000000000000000000","0.240000000000000000000","0","1","0"
"669329","Business","0","0.600000000000000000000","0.4375000000000000000000","0.000000000000000000000","0","0","0"
"536086","Family","0","0.855555555555555556669","0.9555555555555555562500","0.400000000000000000002","0","0","0"
"573922","Family","0","0.800000000000000000000","0.9687500000000000000000","0.600000000000000000000","0","0","0"
"559461","Browser","1","0","0","0","0","0","0"
"232647","Business","0","0.516666666666666666668","0.4541666666666666666675","0.000000000000000000000","0","0","0"
"511122","Business","0","0.666666666666666666668","0.5791666666666666666675","0.300000000000000000000","0","0","0"
"516290","Business","0","0.650000000000000000000","0.4687500000000000000000","0.000000000000000000000","0","0","0"
"596409","Business","0","0.816666666666666666668","0.4666666666666666666675","0.300000000000000000000","0","0","0"
"542230","Business","0","0.600000000000000000000","0.5375000000000000000000","0.000000000000000000000","0","0","0"
"590967","Frequent Flyer","0","0.786666666666666666668","0.8691666666666666666675","0.120000000000000000000","0","1","0"
"545518","Family","0","0.650000000000000000000","0.8687500000000000000000","0.700000000000000000000","0","0","0"
"503277","Business","0","0.666666666666666666668","0.4458333333333333341675","0.199999999999999999998","0","0","0"
"538279","Business","0","0.833333333333333333333","0.4416666666666666666650","0.199999999999999999998","0","0","0"
"533782","Business","0","0.666666666666666666668","0.5541666666666666666675","0.000000000000000000000","0","0","0"
"579829","Business","0","0.766666666666666666667","0.4625000000000000000000","0.000000000000000000000","0","0","0"
"465568","Family","0","0.700000000000000000000","1.0000000000000000000000","0.600000000000000000000","0","0","0"
"513438","New Customer","0","0.666666666666666666668","0.9541666666666666666675","0.000000000000000000000","1","0","0"
"623949","Business","0","0.666666666666666666668","0.5625000000000000000000","0.199999999999999999998","0","0","0"
"512693","Business","0","0.733333333333333333332","0.4677083333333333333325","0.000000000000000000000","0","0","0"
"661614","Senior","0","0.400000000000000000000","0.5000000000000000000000","0.000000000000000000000","0","0","1"
"555492","Business","0","0.816666666666666666668","0.4541666666666666666675","0.000000000000000000000","0","0","0"
"504859","Family","0","0.666666666666666666668","0.8791666666666666666675","0.300000000000000000000","0","0","0"
"561945","Business","0","0.666666666666666666668","0.4541666666666666666675","0.600000000000000000000","0","0","0"
"480690","Business","0","0.741666666666666666668","0.4666666666666666666675","0.300000000000000000000","0","0","0"
"614918","Frequent Flyer","0","0.966666666666666666668","0.4641666666666666666675","0.240000000000000000000","0","1","0"
"520358","Business","0","0.741666666666666666668","0.5541666666666666666675","0.000000000000000000000","0","0","0"
"616491","Family","0","0.666666666666666666668","0.8708333333333333333350","0.000000000000000000000","0","0","0"
"575868","Business","0","0.816666666666666666668","0.5541666666666666666675","0.300000000000000000000","0","0","0"
"521343","Frequent Flyer","0","0.720000000000000000000","0.4600000000000000000000","0.120000000000000000000","0","1","0"
"614033","New Customer","0","0.666666666666666666668","0.4666666666666666666675","0.300000000000000000000","1","0","0"
"739518","Business","0","0.666666666666666666668","0.4708333333333333333350","0.199999999999999999998","0","0","0"
"636966","Business","0","0.749999999999999999999","0.4062500000000000000000","0.000000000000000000000","0","0","0"
"540150","Family","0","0.816666666666666666668","0.8666666666666666666675","0.000000000000000000000","0","0","0"
"521818","Bargain Hunter","0","0.500000000000000000000","0.4437500000000000000000","0.800000000000000000000","0","0","0"
"540244","Business","0","0.666666666666666666668","0.4541666666666666666675","0.150000000000000000000","0","0","0"
"532623","Family","0","0.666666666666666666668","0.8666666666666666666675","0.000000000000000000000","0","0","0"
"559277","Business","0","0.741666666666666666668","0.4791666666666666666675","0.300000000000000000000","0","0","0"
"515271","Family","0","0.766666666666666666667","0.8791666666666666666675","0.000000000000000000000","0","0","0"
"540664","Family","0","0.666666666666666666668","0.9666666666666666666675","0.000000000000000000000","0","0","0"
"543713","Family","0","0.666666666666666666668","0.8791666666666666666675","0.199999999999999999998","0","0","0"
"558988","Business","0","0.766666666666666666667","0.5708333333333333333350","0.400000000000000000002","0","0","0"
"568064","Business","0","0.666666666666666666668","0.5541666666666666666675","0.300000000000000000000","0","0","0"
"556714","Business","0","0.650000000000000000000","0.4687500000000000000000","0.300000000000000000000","0","0","0"
"553245","Family","0","0.666666666666666666668","0.8791666666666666666675","0.000000000000000000000","0","0","0"
"527393","Business","0","0.816666666666666666668","0.4666666666666666666675","0.000000000000000000000","0","0","0"
"530427","Business","0","0.766666666666666666667","0.4541666666666666666675","0.600000000000000000002","0","0","0"
"559228","Business","0","0.666666666666666666668","0.4541666666666666666675","0.000000000000000000000","0","0","0"
"525722","Frequent Flyer","0","0.720000000000000000000","0.4700000000000000000000","0.120000000000000000000","0","1","0"
"513823","Browser","1","0","0","0","0","0","0"
"664663","Business","0","0.726666666666666666668","0.4541666666666666666675","0.360000000000000000000","0","0","0"
"554885","Frequent Flyer","0","0.726666666666666666668","0.4541666666666666666675","0.240000000000000000000","0","1","0"
"622343","Bargain Hunter","0","0.650000000000000000000","0.4312500000000000000000","0.700000000000000000000","0","0","0"
"520603","Browser","1","0","0","0","0","0","0"
"512631","Business","0","0.744444444444444443331","0.4486111111111111104150","0.600000000000000000000","0","0","0"
"557726","Bargain Hunter","0","0.616666666666666666668","0.5229166666666666666675","1.000000000000000000000","0","0","0"
"542843","Family","0","0.783333333333333333332","0.9208333333333333333325","0.000000000000000000000","0","0","0"
"589822","Browser","1","0","0","0","0","0","0"
"654259","Frequent Flyer","0","0.713333333333333333332","0.5508333333333333333325","0.000000000000000000000","0","1","0"
"581307","Business","0","0.516666666666666666668","0.4791666666666666666675","0.199999999999999999998","0","0","0"
"708887","Business","0","0.550000000000000000000","0.5000000000000000000000","0.000000000000000000000","0","0","0"
"557992","Browser","1","0","0","0","0","0","0"
"532823","Business","0","0.741666666666666666668","0.4625000000000000000000","0.150000000000000000000","0","0","0"
"602769","Frequent Flyer","0","0.660000000000000000000","0.9550000000000000000000","0.320000000000000000000","0","1","0"
"531427","Business","0","0.716666666666666666668","0.5447916666666666666675","0.350000000000000000000","0","0","0"
"524318","Browser","1","0","0","0","0","0","0"
"646127","Browser","1","0","0","0","0","0","0"
"400582","Business","0","0.666666666666666666668","0.5791666666666666666675","0.150000000000000000000","0","0","0"
"511608","Business","0","0.700000000000000000000","0.5000000000000000000000","0.000000000000000000000","0","0","0"
"539414","Family","0","0.766666666666666666667","0.9791666666666666666675","0.400000000000000000002","0","0","0"
"505771","Frequent Flyer","0","0.773333333333333333332","0.9608333333333333333325","0.000000000000000000000","0","1","0"
"710523","Browser","1","0","0","0","0","0","0"
"602598","Family","0","0.794444444444444443332","0.9486111111111111104150","0.150000000000000000000","0","0","0"
"516571","Business","0","0.691666666666666666668","0.5354166666666666666675","0.150000000000000000000","0","0","0"
"524167","Family","0","0.641666666666666666668","0.8635416666666666666675","0.150000000000000000000","0","0","0"
"530754","Family","0","0.786666666666666666668","0.8604166666666666666675","0.120000000000000000000","0","0","0"
"519961","Business","0","0.666666666666666666668","0.4625000000000000000000","0.000000000000000000000","0","0","0"
"590843","Family","0","0.550000000000000000000","1.0000000000000000000000","0.000000000000000000000","0","0","0"
"537586","Family","0","0.655555555555555556668","0.8722222222222222229175","0.199999999999999999998","0","0","0"
"689624","Family","0","0.766666666666666666667","0.8625000000000000000000","0.199999999999999999998","0","0","0"
"546888","Bargain Hunter","0","0.600000000000000000000","0.3875000000000000000000","1.000000000000000000000","0","0","0"
"538426","New Customer","0","0.966666666666666666668","0.9791666666666666666675","0.000000000000000000000","1","0","0"
"525265","Business","0","0.855555555555555556669","0.5388888888888888904175","0.400000000000000000002","0","0","0"
"523686","Family","0","0.666666666666666666668","0.9541666666666666666675","0.300000000000000000000","0","0","0"
"458855","Family","0","0.800000000000000000000","0.9562500000000000000000","0.300000000000000000000","0","0","0"
"584998","Business","0","0.666666666666666666668","0.5416666666666666666675","0.300000000000000000000","0","0","0"
"550298","New Customer","0","0.700000000000000000000","0.5000000000000000000000","0.000000000000000000000","1","0","0"
"513241","Browser","1","0","0","0","0","0","0"
"516351","Business","0","0.666666666666666666668","0.4625000000000000000000","0.000000000000000000000","0","0","0"
"513470","Browser","1","0","0","0","0","0","0"
"583120","Family","0","0.583333333333333333332","0.8645833333333333333325","0.700000000000000000000","0","0","0"
