"user_id","is_married","has_children","days_btw_last_booking_signup","age","is_in_working_age","is_senior","is_new_customer","avg_page_clicks","avg_minutes_per_session","booking_rate","weekdays_travel_quote","avg_travelled_km","storno_quote","discount_quote","avg_rooms_per_trip","avg_seats_per_flight","avg_bags_per_flight","avg_hotel_costs","avg_flight_costs","is_frequent_flyer"
"555478","0","0","145","29","1","0","0","17.5000000000000000","2.18124999999999999583","0.37500000000000000000","0.00000000000000000000","3174.7230969789033333","1.00000000000000000000","0.33333333333333333333","1.00000000000000000000","1.3333333333333333","0.33333333333333333333","1351.3333333333333333","584.7121666666666667","0"
"528158","1","0","137","49","1","0","0","15.3750000000000000","1.89583333333333333333","0.37500000000000000000","0.00000000000000000000","1769.8033738048300000","1.00000000000000000000","0.33333333333333333333","1.00000000000000000000","1.00000000000000000000","0.33333333333333333333","174.6666666666666667","318.9166666666666667","0"
"629952","0","0","102","45","1","0","0","28.7500000000000000","3.57500000000000000417","0.37500000000000000000","0.00000000000000000000","1404.3020683654233333","1.00000000000000000000","0.00000000000000000000","1.3333333333333333","1.3333333333333333","0.66666666666666666667","431.3333333333333333","404.7900000000000000","0"
"521708","1","0","77","47","1","0","0","21.8750000000000000","2.71041666666666667083","0.50000000000000000000","0.00000000000000000000","1545.5958865810600000","1.00000000000000000000","0.50000000000000000000","1.00000000000000000000","1.00000000000000000000","0.75000000000000000000","417.5000000000000000","280.7910000000000000","0"
"520265","1","1","167","42","1","0","0","14.8750000000000000","1.83958333333333333750","0.62500000000000000000","0.20000000000000000000","2647.7608841956600000","1.00000000000000000000","0.20000000000000000000","1.00000000000000000000","1.00000000000000000000","0.25000000000000000000","893.4000000000000000","465.2120000000000000","0"
"512831","0","0","185","43","1","0","0","14.2500000000000000","1.74583333333333334167","0.50000000000000000000","0.00000000000000000000","1324.0956850802950000","1.00000000000000000000","0.25000000000000000000","1.00000000000000000000","2.0000000000000000","1.00000000000000000000","355.5000000000000000","570.0800000000000000","0"
"548123","1","1","","47","1","0","0","8.0000000000000000","0.99166666666666666250","0.00000000000000000000","0","0","0","0","0","0","0","0","0","0"
"586811","0","1","140","42","1","0","0","11.7777777777777778","1.45740740740740740000","0.44444444444444444444","0.00000000000000000000","1010.4822805102550000","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.50000000000000000000","181.7500000000000000","172.6700000000000000","0"
"527346","1","0","65","46","1","0","0","21.5000000000000000","2.69791666666666668750","0.37500000000000000000","0.33333333333333333333","1966.9071774133166667","1.00000000000000000000","0.00000000000000000000","2.5000000000000000","2.0000000000000000","0.33333333333333333333","175.3333333333333333","893.1366666666666667","0"
"585492","0","0","85","45","1","0","0","13.8750000000000000","1.72499999999999999583","0.12500000000000000000","1.00000000000000000000","3758.5217399550100000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","180.0000000000000000","613.9890000000000000","0"
"515516","1","0","","33","1","0","0","15.8750000000000000","1.96458333333333332917","0.00000000000000000000","0","0","0","0","0","0","0","0","0","0"
"553985","0","0","64","36","1","0","0","52.5000000000000000","18.42499999999999999167","0.37500000000000000000","0.33333333333333333333","2141.9035823736833333","1.00000000000000000000","0.33333333333333333333","1.3333333333333333","1.3333333333333333","0.66666666666666666667","246.0000000000000000","378.0033333333333333","0"
"528281","0","0","162","52","1","0","0","14.7500000000000000","1.85416666666666665833","0.62500000000000000000","0.00000000000000000000","1652.2608629899020000","1.00000000000000000000","0.40000000000000000000","1.6000000000000000","1.6666666666666667","0.33333333333333333333","831.6000000000000000","367.9182000000000000","0"
"523395","0","0","157","32","1","0","0","21.7500000000000000","2.64166666666666667500","0.37500000000000000000","0.00000000000000000000","2449.6394035300300000","1.00000000000000000000","0.33333333333333333333","1.00000000000000000000","1.00000000000000000000","1.3333333333333333","907.3333333333333333","427.7716666666666667","0"
"548872","0","1","3","20","1","0","1","20.2500000000000000","2.5270833333333333","0.12500000000000000000","0.00000000000000000000","0","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0","0","664.0000000000000000","0","0"
"454661","0","0","154","45","1","0","0","15.8750000000000000","1.97500000000000001250","0.37500000000000000000","0.33333333333333333333","2024.3509827250933333","1.00000000000000000000","0.33333333333333333333","1.00000000000000000000","1.00000000000000000000","0.33333333333333333333","482.3333333333333333","333.7661666666666667","0"
"512193","0","1","32","37","1","0","0","8.1250000000000000","1.02083333333333333333","0.12500000000000000000","0.00000000000000000000","2044.4259559936700000","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","336.0000000000000000","354.0500000000000000","0"
"499461","0","0","150","50","1","0","0","16.2500000000000000","2.01458333333333333333","0.25000000000000000000","1.00000000000000000000","862.0190788632950000","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","610.0000000000000000","162.7300000000000000","0"
"556019","1","0","56","57","1","0","0","14.0000000000000000","1.76296296296296295556","0.33333333333333333333","0.33333333333333333333","1472.7204871509833333","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.33333333333333333333","383.3333333333333333","267.2766666666666667","0"
"469824","0","0","191","51","1","0","0","18.2500000000000000","2.25416666666666666667","0.37500000000000000000","0.00000000000000000000","368.7731730325666667","1.00000000000000000000","0.33333333333333333333","1.3333333333333333","1.00000000000000000000","1.00000000000000000000","538.0000000000000000","63.4166666666666667","0"
"494590","0","0","203","27","1","0","0","15.0000000000000000","1.87500000000000000000","0.50000000000000000000","0.25000000000000000000","1220.4543104740825000","1.00000000000000000000","0.75000000000000000000","1.2500000000000000","1.00000000000000000000","1.00000000000000000000","1277.0000000000000000","148.7487500000000000","0"
"559441","1","0","126","66","1","0","0","13.1111111111111111","1.61111111111111109630","0.22222222222222222222","0.50000000000000000000","553.6647322933300000","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","226.5000000000000000","82.5850000000000000","0"
"522276","0","0","46","47","1","0","0","10.6250000000000000","1.32708333333333333333","0.25000000000000000000","0.00000000000000000000","4005.0580973638850000","1.00000000000000000000","0.00000000000000000000","2.0000000000000000","2.0000000000000000","1.5000000000000000","788.5000000000000000","1526.8900000000000000","0"
"651491","0","0","120","42","1","0","0","49.2500000000000000","17.99166666666666667500","0.62500000000000000000","0.40000000000000000000","736.8035694037760000","1.00000000000000000000","0.60000000000000000000","1.2000000000000000","1.3333333333333333","0.33333333333333333333","645.4000000000000000","122.1033000000000000","0"
"539493","0","0","","17","0","0","0","15.5555555555555556","1.94259259259259261111","0.00000000000000000000","0","0","0","0","0","0","0","0","0","0"
"534842","1","0","150","45","1","0","0","13.5000000000000000","1.70625000000000001250","0.25000000000000000000","0.00000000000000000000","1373.8366702121200000","1.00000000000000000000","0.50000000000000000000","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","160.5000000000000000","113.4710000000000000","0"
"529602","1","1","144","44","1","0","0","46.3750000000000000","17.66875000000000000833","0.37500000000000000000","0.00000000000000000000","4323.3962893390666667","1.00000000000000000000","0.33333333333333333333","1.00000000000000000000","5.3333333333333333","4.0000000000000000","1032.6666666666666667","3080.3000000000000000","0"
"550459","0","0","121","43","1","0","0","16.3333333333333333","2.02962962962962963333","0.44444444444444444444","0.50000000000000000000","1284.1277555547550000","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.50000000000000000000","449.7500000000000000","229.3700000000000000","0"
"204997","1","0","399","38","1","0","0","54.8750000000000000","23.31963250416666666667","0.50000000000000000000","0.00000000000000000000","958.0004480505725000","0.75000000000000000000","0.50000000000000000000","3.0000000000000000","2.6666666666666667","1.00000000000000000000","1236.2500000000000000","212.7287500000000000","0"
"559758","1","1","160","47","1","0","0","11.0000000000000000","1.39374999999999998333","0.12500000000000000000","0.00000000000000000000","0","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","0","0","858.0000000000000000","0","0"
"564596","0","1","94","32","1","0","0","15.5000000000000000","1.92500000000000000833","0.50000000000000000000","0.00000000000000000000","1919.5621864051075000","1.00000000000000000000","0.00000000000000000000","1.7500000000000000","1.7500000000000000","0.75000000000000000000","701.2500000000000000","652.9100000000000000","0"
"494985","0","0","197","48","1","0","0","22.0000000000000000","2.73541666666666665833","0.75000000000000000000","0.00000000000000000000","2094.2041239235166667","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.33333333333333333333","764.0000000000000000","332.2850000000000000","1"
"512443","1","1","29","38","1","0","0","12.1250000000000000","1.49791666666666666667","0.25000000000000000000","1.00000000000000000000","864.4968035223450000","1.00000000000000000000","0.50000000000000000000","1.00000000000000000000","1.00000000000000000000","0.50000000000000000000","553.5000000000000000","170.4700000000000000","0"
"474278","0","0","","24","1","0","0","8.2500000000000000","1.04374999999999999583","0.00000000000000000000","0","0","0","0","0","0","0","0","0","0"
"536099","0","1","126","34","1","0","0","12.2500000000000000","1.50625000000000000417","0.50000000000000000000","0.00000000000000000000","309.6986181109375000","1.00000000000000000000","0.25000000000000000000","1.2500000000000000","1.5000000000000000","0.00000000000000000000","873.2500000000000000","89.8775000000000000","0"
"561846","1","0","83","40","1","0","0","43.5000000000000000","17.28958333333333333333","0.50000000000000000000","0.25000000000000000000","1552.9270686306000000","1.00000000000000000000","0.50000000000000000000","1.3333333333333333","2.0000000000000000","1.00000000000000000000","201.2500000000000000","258.9475000000000000","0"
"499366","0","0","144","47","1","0","0","18.1250000000000000","2.25208333333333334167","0.50000000000000000000","0.00000000000000000000","1839.3824965343250000","1.00000000000000000000","0.25000000000000000000","2.0000000000000000","1.7500000000000000","1.2500000000000000","593.5000000000000000","648.9180000000000000","0"
"584531","1","1","102","44","1","0","0","14.1250000000000000","1.74583333333333333333","0.25000000000000000000","0.00000000000000000000","1416.8062345864150000","1.00000000000000000000","0.50000000000000000000","1.00000000000000000000","1.00000000000000000000","0.50000000000000000000","1897.0000000000000000","208.6980000000000000","0"
"513714","0","0","82","22","1","0","0","8.2500000000000000","1.03541666666666667083","0.12500000000000000000","0.00000000000000000000","1381.0322871621600000","1.00000000000000000000","0.00000000000000000000","0","1.00000000000000000000","0.00000000000000000000","0","248.4300000000000000","0"
"510067","1","1","123","47","1","0","0","10.8750000000000000","1.33124999999999999167","0.37500000000000000000","0.00000000000000000000","960.2519674973000000","1.00000000000000000000","0.33333333333333333333","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","1334.0000000000000000","145.2376666666666667","0"
"220725","0","0","352","40","1","0","0","35.1111111111111111","15.81481481481481480741","0.44444444444444444444","0.00000000000000000000","2900.8186430513250000","1.00000000000000000000","0.50000000000000000000","1.3333333333333333","1.2500000000000000","0.25000000000000000000","585.5000000000000000","494.5425000000000000","0"
"549777","1","1","138","29","1","0","0","13.6250000000000000","1.66458333333333333750","0.12500000000000000000","0.00000000000000000000","2992.3669722468900000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","135.0000000000000000","533.8500000000000000","0"
"518041","0","0","0","19","0","0","1","14.2500000000000000","1.77500000000000000000","0.12500000000000000000","0.00000000000000000000","0","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0","0","460.0000000000000000","0","0"
"606635","0","0","36","45","1","0","0","19.2500000000000000","2.36041666666666665417","0.25000000000000000000","0.50000000000000000000","3471.0995201706250000","1.00000000000000000000","0.50000000000000000000","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","1619.0000000000000000","425.7792500000000000","0"
"526445","0","0","72","48","1","0","0","17.5555555555555556","2.19259259259259258889","0.33333333333333333333","0.00000000000000000000","1205.6189221334100000","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.50000000000000000000","254.3333333333333333","173.3433333333333333","0"
"566749","0","0","","20","1","0","0","6.6250000000000000","0.82499999999999999167","0.00000000000000000000","0","0","0","0","0","0","0","0","0","0"
"515409","1","1","47","44","1","0","0","20.8750000000000000","2.59374999999999998333","0.37500000000000000000","0.66666666666666666667","1780.3006236750766667","1.00000000000000000000","0.33333333333333333333","1.6666666666666667","1.6666666666666667","1.00000000000000000000","321.0000000000000000","535.7980000000000000","0"
"577386","0","0","46","53","1","0","0","23.6250000000000000","2.96041666666666666667","0.25000000000000000000","0.50000000000000000000","2594.0686137002700000","1.00000000000000000000","0.00000000000000000000","2.0000000000000000","1.5000000000000000","0.50000000000000000000","178.0000000000000000","611.5850000000000000","0"
"516556","0","1","83","36","1","0","0","12.8750000000000000","1.60208333333333333333","0.12500000000000000000","0.00000000000000000000","1601.4187141596400000","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","723.0000000000000000","313.9100000000000000","0"
"501794","1","0","145","43","1","0","0","16.7500000000000000","2.08125000000000000417","0.50000000000000000000","0.25000000000000000000","1067.0636813129375000","1.00000000000000000000","0.25000000000000000000","1.00000000000000000000","1.00000000000000000000","0.75000000000000000000","534.2500000000000000","188.1125000000000000","0"
"519853","0","1","192","41","1","0","0","11.1250000000000000","1.37083333333333332500","0.25000000000000000000","1.00000000000000000000","982.3353088245000000","1.00000000000000000000","0.50000000000000000000","1.00000000000000000000","1.5000000000000000","0.00000000000000000000","290.0000000000000000","245.5720000000000000","0"
"552653","1","0","11","58","1","0","1","32.5555555555555556","14.93672949814814816296","0.22222222222222222222","0.00000000000000000000","435.8551117712890000","1.00000000000000000000","1.00000000000000000000","1.5000000000000000","1.5000000000000000","0.00000000000000000000","654.0000000000000000","75.8450000000000000","0"
"524080","0","0","125","35","1","0","0","14.7000000000000000","1.83500000000000000667","0.40000000000000000000","0.25000000000000000000","2743.9766774208500000","1.00000000000000000000","0.50000000000000000000","1.3333333333333333","1.2500000000000000","0.00000000000000000000","428.2500000000000000","520.2497500000000000","0"
"592372","0","0","135","17","0","0","0","14.6250000000000000","1.84375000000000000417","0.25000000000000000000","0.00000000000000000000","9246.2338079857500000","1.00000000000000000000","0.50000000000000000000","1.00000000000000000000","2.0000000000000000","1.00000000000000000000","394.0000000000000000","3769.6900000000000000","0"
"525176","0","0","7","70","0","1","1","28.2500000000000000","3.47708333333333333750","0.12500000000000000000","0.00000000000000000000","571.3363131122520000","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","244.0000000000000000","117.1600000000000000","0"
"523771","0","1","78","35","1","0","0","12.3750000000000000","1.53124999999999999583","0.37500000000000000000","0.00000000000000000000","395.2868105094833333","1.00000000000000000000","0.33333333333333333333","1.6666666666666667","2.0000000000000000","1.00000000000000000000","965.3333333333333333","151.8100000000000000","0"
"524628","1","0","97","49","1","0","0","15.7500000000000000","1.97083333333333334167","0.37500000000000000000","0.00000000000000000000","2129.4834616255666667","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","387.6666666666666667","370.8533333333333333","0"
"524880","1","1","","41","1","0","0","9.8750000000000000","1.24166666666666667500","0.00000000000000000000","0","0","0","0","0","0","0","0","0","0"
"512024","1","0","45","32","1","0","0","20.5000000000000000","2.53333333333333333750","0.25000000000000000000","0.50000000000000000000","1884.9216381943500000","1.00000000000000000000","0.00000000000000000000","2.0000000000000000","3.0000000000000000","0.00000000000000000000","963.0000000000000000","1019.2100000000000000","0"
"584787","1","0","126","65","1","0","0","41.0000000000000000","15.66111111111111111481","0.33333333333333333333","0.00000000000000000000","240.5652163548483333","1.00000000000000000000","0.66666666666666666667","1.5000000000000000","2.0000000000000000","0.00000000000000000000","772.0000000000000000","43.5766666666666667","0"
"528455","1","1","181","47","1","0","0","12.2222222222222222","1.52037037037037037037","0.33333333333333333333","0.00000000000000000000","3478.7182562497666667","1.00000000000000000000","0.33333333333333333333","1.00000000000000000000","1.00000000000000000000","0.66666666666666666667","1451.0000000000000000","549.8380000000000000","0"
"557134","1","0","164","56","1","0","0","15.7500000000000000","1.95416666666666666667","0.62500000000000000000","0.00000000000000000000","262.9088051048300000","1.00000000000000000000","0.20000000000000000000","1.6000000000000000","1.00000000000000000000","0.50000000000000000000","1544.6000000000000000","48.9300000000000000","0"
"563165","0","0","87","53","1","0","0","10.8888888888888889","1.36481481481481481482","0.22222222222222222222","0.00000000000000000000","1403.3264403949900000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.50000000000000000000","1077.5000000000000000","202.6852500000000000","0"
"558506","1","1","171","55","1","0","0","8.3750000000000000","1.03125000000000000833","0.25000000000000000000","0.00000000000000000000","499.5509995072225000","1.00000000000000000000","0.50000000000000000000","1.00000000000000000000","1.00000000000000000000","0.50000000000000000000","471.0000000000000000","81.2025000000000000","0"
"530797","0","0","63","25","1","0","0","22.0000000000000000","2.71874999999999999167","0.25000000000000000000","0.00000000000000000000","2160.9930286497400000","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","289.0000000000000000","370.4700000000000000","0"
"581858","1","0","68","47","1","0","0","18.7500000000000000","2.31249999999999998750","0.25000000000000000000","1.00000000000000000000","2614.6618656995900000","1.00000000000000000000","0.50000000000000000000","1.00000000000000000000","1.00000000000000000000","0.50000000000000000000","55.0000000000000000","507.9650000000000000","0"
"560747","1","0","61","42","1","0","0","19.3750000000000000","2.38958333333333332917","0.50000000000000000000","0.00000000000000000000","1448.8248986471300000","1.00000000000000000000","0.25000000000000000000","1.3333333333333333","1.2500000000000000","0.25000000000000000000","429.7500000000000000","305.6650000000000000","0"
"540654","0","1","172","49","1","0","0","19.3750000000000000","2.40625000000000000833","0.50000000000000000000","0.00000000000000000000","1769.7872542156025000","1.00000000000000000000","0.00000000000000000000","1.5000000000000000","1.5000000000000000","0.50000000000000000000","412.0000000000000000","471.2050000000000000","0"
"499379","1","0","162","65","1","0","0","15.2222222222222222","1.88333333333333333333","0.22222222222222222222","0.00000000000000000000","1436.1363729860750000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","433.5000000000000000","249.6150000000000000","0"
"606290","1","0","128","38","1","0","0","12.0000000000000000","1.48666666666666666000","0.40000000000000000000","0.00000000000000000000","2447.4997921563325000","1.00000000000000000000","0.00000000000000000000","1.2500000000000000","1.00000000000000000000","1.00000000000000000000","595.7500000000000000","452.3775000000000000","0"
"578396","1","1","100","55","1","0","0","9.0000000000000000","1.11666666666666666667","0.37500000000000000000","0.00000000000000000000","1361.1641402157166667","1.00000000000000000000","0.33333333333333333333","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","1233.6666666666666667","230.3300000000000000","0"
"548990","0","0","48","32","1","0","0","13.2500000000000000","1.64791666666666668750","0.25000000000000000000","0.00000000000000000000","2091.8405257702200000","1.00000000000000000000","0.50000000000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","262.0000000000000000","343.7700000000000000","0"
"644784","1","0","49","35","1","0","0","14.6250000000000000","1.81458333333333333333","0.12500000000000000000","0.00000000000000000000","1806.5815075046500000","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","513.0000000000000000","367.8700000000000000","0"
"550421","1","0","0","44","1","0","1","11.3750000000000000","1.39583333333333332917","0.12500000000000000000","0.00000000000000000000","1544.8685790157500000","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000","292.0000000000000000","244.4400000000000000","0"
"450615","0","0","220","44","1","0","0","17.3750000000000000","2.16458333333333332500","0.50000000000000000000","0.25000000000000000000","1304.5532901216225000","1.00000000000000000000","0.25000000000000000000","1.00000000000000000000","1.2500000000000000","0.75000000000000000000","170.5000000000000000","301.5137500000000000","0"
"585965","0","0","84","48","1","0","0","13.1250000000000000","1.61458333333333332500","0.37500000000000000000","0.66666666666666666667","1507.8879462123300000","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.66666666666666666667","483.3333333333333333","267.1966666666666667","0"
"563343","1","0","57","66","1","0","0","12.5000000000000000","1.53333333333333332500","0.25000000000000000000","0.00000000000000000000","911.2233519996600000","1.00000000000000000000","0.50000000000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","494.0000000000000000","139.1850000000000000","0"
"356046","0","0","145","34","1","0","0","12.6250000000000000","1.56666666666666666250","0.25000000000000000000","0.00000000000000000000","1782.9355888468150000","1.00000000000000000000","0.00000000000000000000","1.5000000000000000","1.5000000000000000","0.00000000000000000000","246.0000000000000000","391.9050000000000000","0"
"520902","0","0","136","38","1","0","0","15.1111111111111111","1.87222222222222221852","0.44444444444444444444","0.25000000000000000000","1867.5747096572950000","1.00000000000000000000","0.25000000000000000000","1.2500000000000000","1.2500000000000000","1.00000000000000000000","395.0000000000000000","396.5951250000000000","0"
